t,state,attacker_action,defender_action,UD,UA,SAP,SAL,DC,ASSC,NC,AIC,AS_success,is_absorbing,power_W,q_vec,p_vec,td_loss,entropy
736,p2_s3,lateral,iphop,4.9304700835544155,4.126807591605982,5.48632097194671,4.776807591605983,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
737,p2_s3,destroy,iphop,5.333631419524133,4.50225866341206,5.8825174935147055,5.00225866341206,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
738,p2_s3,destroy,iphop,5.156996723024932,4.1733085233499665,5.687084662774177,4.6733085233499665,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
739,p2_s3,destroy,iphop,5.443524317595576,4.0606490936023905,5.960263721193327,4.5606490936023905,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
740,p2_s3,destroy,iphop,5.306676387367765,4.335976526687508,5.82778943548161,4.835976526687508,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
741,p2_s3,lateral,iphop,4.996238976885925,3.9162675033431547,5.535426741585451,4.566267503343155,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
742,p2_s3,destroy,iphop,5.213255511203545,4.04514586404361,5.7676012534852905,4.54514586404361,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
743,p2_s3,destroy,iphop,5.320988592519728,3.9568765547507074,5.873639398695733,4.456876554750708,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
744,p2_s3,destroy,iphop,5.187645847812827,4.229699200067268,5.723307120634151,4.729699200067268,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
745,p2_s3,lateral,iphop,4.988512259965133,3.816428327578866,5.507509500797884,4.466428327578866,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
746,p2_s3,destroy,iphop,5.293434474480325,4.276146098378664,5.811414018850781,4.776146098378664,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
747,p2_s3,destroy,iphop,5.37682652343186,4.366406420296447,5.910370372300388,4.866406420296447,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
748,p2_s3,destroy,iphop,4.9527312787623945,4.209927534838736,5.5041116833123,4.709927534838736,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
749,p2_s3,destroy,iphop,5.108144298044539,4.895485172214959,5.663234662423161,5.395485172214959,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
750,entry,destroy,iphop,3.9056491967214275,5.299492822700452,4.44166450804486,5.799492822700452,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
751,p1_s0,destroy,iphop,4.243275718388825,5.0874734291028245,4.7624616100161,5.5874734291028245,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
752,p1_s1,destroy,iphop,3.7021664113348107,6.043570623855477,4.219995774121729,6.543570623855477,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
753,p2_s1,lateral,iphop,4.544311202892347,4.589699926105959,5.077504114054582,5.239699926105959,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
754,p2_s2,lateral,iphop,4.81010177219645,4.144843588174892,5.3612531334260405,4.794843588174892,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
755,p2_s3,destroy,iphop,5.127366308167309,4.176610214010564,5.682560104984004,4.676610214010564,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
756,p2_s3,destroy,iphop,5.367838024909826,4.046842937985171,5.909441646197236,4.546842937985171,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
757,p2_s3,destroy,iphop,5.263689406280008,4.288086473475881,5.786564985629065,4.788086473475881,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
758,p2_s3,destroy,iphop,5.318121690651825,4.137617626319014,5.834349837042789,4.637617626319014,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
759,p2_s3,destroy,iphop,5.325388131520691,4.503708575740966,5.853161073139288,5.003708575740966,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
760,p2_s3,lateral,iphop,5.165984128437351,4.207587345608127,5.71287986197857,4.8575873456081275,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
761,p2_s3,lateral,iphop,5.074420150835405,3.9835121763921397,5.630435266289853,4.63351217639214,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
762,p2_s3,destroy,iphop,5.234497483517043,4.279009083878749,5.781244253200484,4.779009083878749,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
763,p2_s3,lateral,iphop,5.089624533214733,4.1610864881869585,5.617236503801633,4.811086488186959,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
764,p2_s3,lateral,iphop,5.087765456648489,4.08421019650207,5.603968620858025,4.734210196502071,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
765,p2_s3,destroy,iphop,5.107574549121751,3.9653011371037095,5.630584103642041,4.46530113710371,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
766,p2_s3,destroy,iphop,5.301070420673844,4.216218620349791,5.842843798330579,4.716218620349791,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
767,p2_s3,destroy,iphop,5.524173088269984,4.73816285743252,6.079416349431008,5.23816285743252,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
768,p2_s3,destroy,iphop,5.102878629026074,4.058189550568982,5.653913685284941,4.558189550568982,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
769,p2_s3,lateral,iphop,5.2089726069552125,4.221153147223695,5.741990374085386,4.871153147223695,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
770,p2_s3,destroy,iphop,5.268740006712671,3.997761881492161,5.786496413021551,4.497761881492162,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
771,p2_s3,destroy,iphop,5.093635401677196,4.509575134790219,5.612917600229908,5.009575134790219,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
772,p2_s3,lateral,iphop,5.074117309138216,4.296769800850541,5.610309646647456,4.946769800850541,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
773,p2_s3,destroy,iphop,5.085495072476897,4.208664926370957,5.6384347918838325,4.708664926370957,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
774,p2_s3,destroy,iphop,5.253646146335361,3.7050225368724883,5.8077730248989266,4.205022536872488,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
775,p2_s3,destroy,iphop,4.8891889161169075,4.163184948787991,5.427851262442296,4.663184948787991,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
776,p2_s3,destroy,iphop,5.283912883536853,4.316624221798028,5.804677025850694,4.816624221798028,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
777,p2_s3,lateral,iphop,5.091689914190217,4.334312097638686,5.608577706945559,4.9843120976386865,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
778,p2_s3,destroy,iphop,5.125852014404487,4.160570714191755,5.656449209961762,4.660570714191755,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
779,p2_s3,lateral,iphop,5.080628759316615,4.2963984629615375,5.629916748324307,4.946398462961538,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
780,p2_s3,destroy,iphop,5.164804713714124,3.982368283412255,5.720580657519414,4.482368283412256,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
781,p2_s3,destroy,iphop,4.972501600314743,4.211689449956987,5.516597664544636,4.711689449956987,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
782,p2_s3,destroy,iphop,5.09541227966227,4.637654742656555,5.620399057360869,5.137654742656555,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
783,p2_s3,lateral,iphop,5.3367447859717805,4.019645612783487,5.852761860093068,4.669645612783487,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
784,p2_s3,destroy,iphop,5.1370091725986295,3.785203063210809,5.662442830199662,4.285203063210809,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
785,p2_s3,destroy,iphop,5.180471806243439,4.0538407849681555,5.725050770956794,4.5538407849681555,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
786,p2_s3,lateral,iphop,5.432797030124877,4.209343406815244,5.988647918517172,4.859343406815245,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
787,p2_s3,destroy,iphop,5.213830167420948,4.231799893562335,5.76271624141152,4.731799893562335,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
788,p2_s3,destroy,iphop,5.279380286385262,4.068173024016597,5.8094682261345065,4.568173024016597,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
789,p2_s3,destroy,iphop,5.162139536931202,4.352019111550373,5.6788789405289535,4.852019111550373,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
790,p2_s3,destroy,iphop,5.124992532811485,4.453437596800738,5.646105580925331,4.953437596800738,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
791,p2_s3,destroy,iphop,5.286122608590942,4.585256954200512,5.825310373290469,5.085256954200512,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
792,p2_s3,lateral,iphop,4.93882672264369,4.480237951339653,5.493172464925436,5.130237951339653,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
793,p2_s3,destroy,iphop,5.348732938861569,4.442589647885976,5.901383745037573,4.942589647885976,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
794,p2_s3,lateral,iphop,5.234626098120658,4.28700426244675,5.770287370941983,4.9370042624467505,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
795,p2_s3,destroy,iphop,5.346007009798812,4.684653140996628,5.865004250631562,5.184653140996628,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
796,p2_s3,destroy,iphop,5.30631066468664,4.6376500540035765,5.824290209057096,5.1376500540035765,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
797,p2_s3,destroy,iphop,5.29842759642709,4.200275517284257,5.8319714452956175,4.700275517284257,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
798,p2_s3,destroy,iphop,5.2174817014270545,4.342546133666118,5.76886210597696,4.842546133666118,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
799,p2_s3,destroy,iphop,5.41857721498778,4.480745983906333,5.973667579366402,4.980745983906333,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
800,entry,destroy,iphop,3.9410553262827874,5.4196887432913865,4.47707063760622,5.9196887432913865,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
801,p1_s0,destroy,iphop,4.2754362719359715,5.445997564562903,4.794622163563246,5.945997564562903,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
802,p1_s1,destroy,iphop,3.627128254147218,5.31360169398626,4.1449576169341364,5.81360169398626,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
803,p1_s2,destroy,iphop,4.234148511521164,5.247401519144491,4.767341422683399,5.747401519144491,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
