state,case,dominant_strategy,iteration,probability
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,105,0.39907763371310895
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,106,0.3933910549825301
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,107,0.3877300708355092
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,108,0.3820962536044913
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,109,0.3764911378771973
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,110,0.3709162194004985
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,111,0.3653729540591332
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,112,0.35986275693062225
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,113,0.35438700141746743
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,114,0.3489470184574523
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,115,0.34354409581259554
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,116,0.3381794774370492
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,117,0.3328543629239747
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,118,0.3275699070311835
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,119,0.32232721928508534
S2,"q0=[0.1,0.1,0.8] → ASD1+TimeRand",ASD1+TimeRand,120,0.31712736366225325
