def_strategy,mu,attack_mode,n_attackers,n_targets,resp_time_ms_mean,resp_time_ms_p95,load_time_ms_mean,load_time_ms_p95,ASSC_ms_mean,AIC_ms_mean,NC_ms_mean,cost_total_ms_mean
GD3,400,dynamic,2,1,902.1724672694347,904.7793086699581,943.9462336347174,945.2496543349791,240.0,175.0,167.41378019108924,2044.8387009041521
GD2,400,static,3,1,853.183323587554,857.64726867185,896.491661793777,898.7236343359249,240.0,175.0,167.41378019108924,1922.474985381331
GD1,400,static,3,1,851.8292000742172,853.8659203675319,895.8146000371086,896.8329601837659,240.0,175.0,167.41378019108924,1920.4438001113256
GD2,400,static,1,1,800.2667556076798,800.2667556076798,845.0333778038399,845.0333778038399,240.0,175.0,167.41378019108924,1818.1001334115197
GD2,400,dynamic,2,1,898.3072250288221,898.3072250288221,942.0136125144111,942.0136125144111,240.0,175.0,167.41378019108924,2039.0408375432332
GD1,400,dynamic,2,1,903.5759665826292,903.5759665826292,944.6479832913146,944.6479832913146,240.0,175.0,167.41378019108924,2046.943949873944
GD1,600,static,3,1,1329.538618962381,1329.538618962381,1382.6693094811906,1382.6693094811906,240.0,175.0,167.41378019108924,2885.0079284435715
GD3,600,dynamic,2,1,1405.758001651395,1409.6088559035834,1466.2390008256975,1468.1644279517916,240.0,175.0,167.41378019108924,3070.717002477092
GD2,600,static,1,1,1266.5416190421365,1267.7147887794342,1326.1708095210681,1326.757394389717,240.0,175.0,167.41378019108924,2765.5124285632046
GD1,600,static,1,1,1269.9090524773667,1269.9090524773667,1327.8545262386833,1327.8545262386833,240.0,175.0,167.41378019108924,2770.56357871605
GD3,600,static,1,1,1280.0399387363534,1280.0399387363534,1332.9199693681767,1332.9199693681767,240.0,175.0,167.41378019108924,2785.75990810453
GD1,600,dynamic,2,1,1411.3056894993952,1411.3056894993952,1469.0128447496975,1469.0128447496975,240.0,175.0,167.41378019108924,3079.038534249092
GD3,600,static,3,1,1323.1403463101842,1323.8302103626236,1379.4701731550922,1379.8151051813118,240.0,175.0,167.41378019108924,2875.4105194652766
GD2,600,static,3,1,1335.4418181621488,1335.4418181621488,1385.6209090810744,1385.6209090810744,240.0,175.0,167.41378019108924,2893.862727243223
GD3,800,static,1,1,2161.307988634962,2161.307988634962,2246.553994317481,2246.553994317481,240.0,175.0,167.41378019108924,4580.661982952443
GD2,800,static,1,1,2175.3764470386654,2175.3764470386654,2253.5882235193326,2253.5882235193326,240.0,175.0,167.41378019108924,4601.764670557998
GD1,800,static,3,1,2220.2017156545885,2227.919398745366,2301.000857827294,2304.859699372683,240.0,175.0,167.41378019108924,4694.002573481884
GD1,800,dynamic,2,1,2405.9316784937473,2412.740797086162,2484.3258392468733,2487.730398543081,240.0,175.0,167.41378019108924,5088.977517740621
GD2,800,dynamic,2,1,2401.234314934589,2405.384559419667,2481.977157467294,2484.0522797098333,240.0,175.0,167.41378019108924,5081.931472401884
GD1,800,static,1,1,2176.1799450536655,2178.8934300098895,2253.9899725268324,2255.3467150049446,240.0,175.0,167.41378019108924,4602.969917580498
GD2,800,static,3,1,2224.3727399529457,2224.3727399529457,2303.0863699764727,2303.0863699764727,240.0,175.0,167.41378019108924,4700.259109929419
GD3,800,static,3,1,2205.7201018496507,2205.7201018496507,2293.760050924825,2293.760050924825,240.0,175.0,167.41378019108924,4672.280152774476
GD3,800,dynamic,2,1,2390.8085440512405,2390.8085440512405,2476.7642720256204,2476.7642720256204,240.0,175.0,167.41378019108924,5066.2928160768615
GD2,200,dynamic,2,2,481.26611200139354,481.26611200139354,499.8130560006968,499.8130560006968,240.0,175.0,167.41378019108924,1080.4391680020904
GD1,200,dynamic,2,3,457.9407066730623,457.9407066730623,467.4236866698645,467.4236866698645,240.0,175.0,167.41378019108924,991.6043933429269
GD1,200,static,3,2,462.3423157832503,462.3423157832503,481.12115789162516,481.12115789162516,240.0,175.0,167.41378019108924,1029.8634736748754
GD2,200,static,1,3,399.72535803213805,399.72535803213805,420.8293456827357,420.8293456827357,240.0,175.0,167.41378019108924,878.1547037148738
GD1,200,static,3,1,572.2896815590063,573.9857601265065,598.0448407795031,598.8928800632532,240.0,175.0,167.41378019108924,1343.1345223385097
GD1,200,static,1,1,535.8047041706856,540.734248393874,554.8023520853428,557.2671241969371,240.0,175.0,167.41378019108924,1263.4070562560282
GD1,200,dynamic,2,1,615.7911631218992,615.7911631218992,629.2555815609496,629.2555815609496,240.0,175.0,167.41378019108924,1443.7667446828489
GD3,200,dynamic,2,1,613.8137817500824,613.8137817500824,628.2668908750412,628.2668908750412,240.0,175.0,167.41378019108924,1440.8006726251235
GD3,200,static,3,1,581.5786379310282,581.5786379310282,602.6893189655141,602.6893189655141,240.0,175.0,167.41378019108924,1357.0679568965422
GD2,200,static,1,1,533.6938691468604,533.6938691468604,553.7469345734302,553.7469345734302,240.0,175.0,167.41378019108924,1260.2408037202906
GD1,400,static,3,1,851.403259303351,851.403259303351,895.6016296516755,895.6016296516755,240.0,175.0,167.41378019108924,1919.8048889550264
GD2,400,dynamic,2,1,902.2986496945244,906.4503411976877,944.0093248472622,946.0851705988439,240.0,175.0,167.41378019108924,2045.0279745417865
GD2,400,static,3,1,866.6317764945666,869.1418724693868,903.2158882472833,904.4709362346935,240.0,175.0,167.41378019108924,1942.64766474185
GD3,400,dynamic,2,1,902.4277302734838,903.0171292575197,944.0738651367419,944.3685646287598,240.0,175.0,167.41378019108924,2045.2215954102257
GD1,400,dynamic,2,1,902.4243880600866,903.2336353123018,944.0721940300432,944.476817656151,240.0,175.0,167.41378019108924,2045.2165820901298
GD2,400,static,1,1,811.6114493311724,811.6114493311724,850.7057246655862,850.7057246655862,240.0,175.0,167.41378019108924,1835.1171739967585
GD1,400,static,1,1,801.7247981106896,801.7247981106896,845.7623990553448,845.7623990553448,240.0,175.0,167.41378019108924,1820.2871971660343
GD3,400,static,1,1,803.8029409098388,803.8029409098388,846.8014704549194,846.8014704549194,240.0,175.0,167.41378019108924,1823.404411364758
GD3,600,dynamic,2,1,1395.5508948101697,1401.5634504075351,1461.135447405085,1464.1417252037675,240.0,175.0,167.41378019108924,3055.406342215255
GD3,600,static,1,1,1270.0926183550853,1272.3144395392992,1327.9463091775424,1329.0572197696495,240.0,175.0,167.41378019108924,2770.838927532628
GD1,600,static,3,1,1315.565908210458,1316.1836868517828,1375.6829541052289,1375.9918434258916,240.0,175.0,167.41378019108924,2864.048862315687
GD1,600,static,1,1,1269.244667052222,1275.260140998705,1327.522333526111,1330.5300704993526,240.0,175.0,167.41378019108924,2769.567000578333
GD1,600,dynamic,2,1,1405.8665593251396,1405.8665593251396,1466.2932796625698,1466.2932796625698,240.0,175.0,167.41378019108924,3070.8798389877093
GD3,600,static,3,1,1304.852926237309,1310.6053698831997,1370.3264631186544,1373.2026849415997,240.0,175.0,167.41378019108924,2847.9793893559636
GD2,600,dynamic,2,1,1407.9668660077543,1407.9668660077543,1467.3434330038772,1467.3434330038772,240.0,175.0,167.41378019108924,3074.030299011631
GD3,800,static,1,1,2176.35122423541,2183.0325967414847,2254.0756121177046,2257.4162983707424,240.0,175.0,167.41378019108924,4603.226836353115
GD2,800,static,3,1,2217.1248409037553,2221.6903910420533,2299.4624204518777,2301.7451955210263,240.0,175.0,167.41378019108924,4689.387261355633
GD2,800,dynamic,2,1,2406.7386165025446,2409.3942508360415,2484.7293082512724,2486.057125418021,240.0,175.0,167.41378019108924,5090.187924753816
GD3,800,dynamic,2,1,2400.6721924297717,2405.3627249670276,2481.696096214886,2484.0413624835137,240.0,175.0,167.41378019108924,5081.088288644658
GD1,800,static,3,1,2221.34192994689,2231.102337106863,2301.570964973445,2306.451168553431,240.0,175.0,167.41378019108924,4695.712894920335
GD1,800,static,1,1,2181.0081786001842,2181.0081786001842,2256.404089300092,2256.404089300092,240.0,175.0,167.41378019108924,4610.212267900276
GD3,800,static,3,1,2209.7797424299115,2209.7797424299115,2295.7898712149554,2295.7898712149554,240.0,175.0,167.41378019108924,4678.369613644867
GD2,800,static,1,1,2182.8273608135096,2182.8273608135096,2257.3136804067544,2257.3136804067544,240.0,175.0,167.41378019108924,4612.941041220264
GD1,200,dynamic,2,2,483.43382864993873,483.43382864993873,500.8969143249694,500.8969143249694,240.0,175.0,167.41378019108924,1083.690742974908
GD1,200,dynamic,2,3,446.2747952545844,446.2747952545844,461.59073096062554,461.59073096062554,240.0,175.0,167.41378019108924,974.1055262152099
GD2,200,static,1,1,535.2017765766783,541.5074824970011,554.5008882883392,557.6537412485005,240.0,175.0,167.41378019108924,1262.5026648650173
GD3,200,static,1,2,424.8046363108928,424.8046363108928,449.85231815544637,449.85231815544637,240.0,175.0,167.41378019108924,961.0569544663391
GD1,200,static,3,1,584.6272690554574,589.3564467709652,604.2136345277288,606.5782233854826,240.0,175.0,167.41378019108924,1361.6409035831862
GD2,200,static,3,1,579.7578481211184,579.7578481211184,601.7789240605591,601.7789240605591,240.0,175.0,167.41378019108924,1354.3367721816774
GD3,200,dynamic,2,1,598.5111498421571,608.935733328719,620.6155749210786,625.8278666643596,240.0,175.0,167.41378019108924,1417.8467247632357
GD1,200,dynamic,2,1,597.9385403607694,599.991537500947,620.3292701803846,621.3557687504734,240.0,175.0,167.41378019108924,1416.987810541154
GD3,400,static,1,1,807.0253979658946,807.4173182252767,848.4126989829473,848.6086591126384,240.0,175.0,167.41378019108924,1828.238096948842
GD3,400,dynamic,2,1,902.527134077634,902.527134077634,944.123567038817,944.123567038817,240.0,175.0,167.41378019108924,2045.3707011164508
GD1,400,dynamic,2,1,908.9052025664264,911.8295000873906,947.3126012832131,948.7747500436952,240.0,175.0,167.41378019108924,2054.9378038496397
GD2,400,static,1,1,800.2531146571678,800.2531146571678,845.0265573285839,845.0265573285839,240.0,175.0,167.41378019108924,1818.0796719857515
GD2,400,dynamic,2,1,911.3835034480205,911.3835034480205,948.5517517240103,948.5517517240103,240.0,175.0,167.41378019108924,2058.6552551720306
GD1,400,static,1,1,813.2115011934999,813.2115011934999,851.50575059675,851.50575059675,240.0,175.0,167.41378019108924,1837.51725179025
GD2,400,static,3,1,862.8482888979364,862.8482888979364,901.3241444489681,901.3241444489681,240.0,175.0,167.41378019108924,1936.9724333469046
GD2,600,static,3,1,1310.222462581951,1311.7282465123471,1373.0112312909757,1373.7641232561737,240.0,175.0,167.41378019108924,2856.033693872927
GD3,600,static,1,1,1278.8997027076246,1278.8997027076246,1332.3498513538123,1332.3498513538123,240.0,175.0,167.41378019108924,2784.049554061437
GD2,600,static,1,1,1263.9307558497385,1268.9007235244426,1324.8653779248693,1327.3503617622212,240.0,175.0,167.41378019108924,2761.596133774608
GD2,600,dynamic,2,1,1410.8055169462687,1417.4663864288466,1468.7627584731345,1472.0931932144233,240.0,175.0,167.41378019108924,3078.288275419403
GD1,600,dynamic,2,1,1408.810545021906,1408.810545021906,1467.7652725109529,1467.7652725109529,240.0,175.0,167.41378019108924,3075.2958175328586
GD2,800,dynamic,2,1,2408.441576225437,2421.594475338339,2485.5807881127184,2492.1572376691693,240.0,175.0,167.41378019108924,5092.742364338155
GD2,800,static,1,1,2162.7692506693647,2162.7692506693647,2247.2846253346825,2247.2846253346825,240.0,175.0,167.41378019108924,4582.853876004047
GD1,800,static,1,1,2170.7259409691756,2178.9709766276737,2251.2629704845876,2255.385488313837,240.0,175.0,167.41378019108924,4594.788911453763
GD2,800,static,3,1,2224.9262446736234,2224.9262446736234,2303.3631223368116,2303.3631223368116,240.0,175.0,167.41378019108924,4701.089367010435
GD1,800,static,3,1,2227.617584493523,2227.617584493523,2304.7087922467613,2304.7087922467613,240.0,175.0,167.41378019108924,4705.126376740284
GD3,800,static,1,1,2162.612157051155,2162.612157051155,2247.2060785255776,2247.2060785255776,240.0,175.0,167.41378019108924,4582.618235576733
GD3,800,static,3,1,2215.3421822989417,2215.3421822989417,2298.5710911494707,2298.5710911494707,240.0,175.0,167.41378019108924,4686.713273448412
GD3,800,dynamic,2,1,2397.8854960144704,2397.8854960144704,2480.302748007235,2480.302748007235,240.0,175.0,167.41378019108924,5076.908244021705
GD1,200,static,1,2,424.795327665464,424.795327665464,449.847663832732,449.847663832732,240.0,175.0,167.41378019108924,961.042991498196
GD3,200,dynamic,2,3,446.34054432620854,446.34054432620854,461.6236054964376,461.6236054964376,240.0,175.0,167.41378019108924,974.2041498226462
GD1,200,dynamic,2,1,608.3843033119213,613.2093525567639,625.5521516559606,627.964676278382,240.0,175.0,167.41378019108924,1432.656454967882
GD2,200,dynamic,2,3,445.81085073335885,445.81085073335885,461.3587587000128,461.3587587000128,240.0,175.0,167.41378019108924,973.4096094333717
GD2,200,dynamic,2,1,589.8131779916653,594.6781870085277,616.2665889958326,618.6990935042638,240.0,175.0,167.41378019108924,1404.799766987498
GD2,200,static,3,1,587.4588287720062,587.4588287720062,605.6294143860031,605.6294143860031,240.0,175.0,167.41378019108924,1365.8882431580093
GD1,200,static,3,1,585.6946504930288,585.6946504930288,604.7473252465144,604.7473252465144,240.0,175.0,167.41378019108924,1363.241975739543
GD3,200,static,3,1,577.0078949015393,577.0078949015393,600.4039474507697,600.4039474507697,240.0,175.0,167.41378019108924,1350.211842352309
GD3,200,dynamic,2,1,592.1626393513623,592.1626393513623,617.4413196756811,617.4413196756811,240.0,175.0,167.41378019108924,1408.3239590270434
GD3,200,static,1,1,547.000218957482,547.000218957482,560.400109478741,560.400109478741,240.0,175.0,167.41378019108924,1280.200328436223
GD3,400,dynamic,2,1,893.6257573380117,893.6257573380117,939.6728786690059,939.6728786690059,240.0,175.0,167.41378019108924,2032.0186360070177
GD2,400,static,3,1,853.0675378245363,864.9547830046941,896.4337689122681,902.377391502347,240.0,175.0,167.41378019108924,1922.3013067368045
GD2,400,dynamic,2,1,893.9374690871141,902.2865221877836,939.8287345435571,944.0032610938919,240.0,175.0,167.41378019108924,2032.486203630671
GD1,400,static,3,1,849.7097556371249,849.7097556371249,894.7548778185624,894.7548778185624,240.0,175.0,167.41378019108924,1917.2646334556873
GD3,400,static,3,1,868.1594315234357,869.1109663021033,903.9797157617179,904.4554831510517,240.0,175.0,167.41378019108924,1944.9391472851535
GD1,400,static,1,1,812.7257618984088,817.9545186909187,851.2628809492044,853.8772593454594,240.0,175.0,167.41378019108924,1836.7886428476131
GD3,400,static,1,1,814.2534914787221,814.2534914787221,852.026745739361,852.026745739361,240.0,175.0,167.41378019108924,1839.080237218083
GD2,600,dynamic,2,1,1409.9468730761098,1411.328628454174,1468.333436538055,1469.024314227087,240.0,175.0,167.41378019108924,3077.0003096141645
GD1,600,static,3,1,1318.8014775199367,1325.3137096668627,1377.3007387599685,1380.5568548334313,240.0,175.0,167.41378019108924,2868.9022162799056
GD1,600,dynamic,2,1,1403.9276006170676,1407.571376413359,1465.3238003085337,1467.1456882066793,240.0,175.0,167.41378019108924,3067.971400925601
GD3,600,dynamic,2,1,1396.2594916350783,1396.2594916350783,1461.4897458175392,1461.4897458175392,240.0,175.0,167.41378019108924,3056.469237452617
GD2,600,static,3,1,1305.4340448518792,1310.3420105369132,1370.6170224259397,1373.0710052684567,240.0,175.0,167.41378019108924,2848.8510672778193
GD3,600,static,3,1,1312.1087626011556,1312.1087626011556,1373.9543813005778,1373.9543813005778,240.0,175.0,167.41378019108924,2858.8631439017336
GD1,600,static,1,1,1282.8648654186911,1282.8648654186911,1334.3324327093455,1334.3324327093455,240.0,175.0,167.41378019108924,2789.997298128037
GD1,800,static,3,1,2214.885667092557,2230.91579256547,2298.3428335462786,2306.3578962827346,240.0,175.0,167.41378019108924,4686.028500638835
GD2,800,static,1,1,2165.7027180467653,2170.5743379725727,2248.7513590233825,2251.187168986286,240.0,175.0,167.41378019108924,4587.254077070148
GD3,800,dynamic,2,1,2404.920039291782,2404.920039291782,2483.8200196458906,2483.8200196458906,240.0,175.0,167.41378019108924,5087.460058937672
GD2,800,static,3,1,2223.2657934223507,2227.544133662752,2302.5328967111755,2304.672066831376,240.0,175.0,167.41378019108924,4698.598690133526
GD3,800,static,3,1,2224.9539810552155,2224.9539810552155,2303.3769905276076,2303.3769905276076,240.0,175.0,167.41378019108924,4701.130971582824
GD2,800,dynamic,2,1,2409.816069875414,2413.3418464654715,2486.268034937707,2488.030923232736,240.0,175.0,167.41378019108924,5094.804104813122
GD3,200,static,1,2,436.745416753425,436.745416753425,455.8227083767125,455.8227083767125,240.0,175.0,167.41378019108924,978.9681251301375
GD3,200,static,3,3,416.1182787175942,416.1182787175942,437.3591393587971,437.3591393587971,240.0,175.0,167.41378019108924,911.0774180763914
GD1,200,static,3,2,467.1789683070246,467.1789683070246,483.53948415351226,483.53948415351226,240.0,175.0,167.41378019108924,1037.118452460537
GD1,200,dynamic,2,3,439.16334063676993,439.16334063676993,458.0350036517183,458.0350036517183,240.0,175.0,167.41378019108924,963.4383442884882
GD1,200,static,3,1,571.8105252001077,571.8105252001077,597.8052626000539,597.8052626000539,240.0,175.0,167.41378019108924,1342.4157878001615
GD2,200,static,1,1,528.8265953360496,530.5712269359947,551.3132976680248,552.1856134679973,240.0,175.0,167.41378019108924,1252.9398930040743
GD3,200,static,3,1,590.7200105750494,596.300483769768,607.2600052875246,610.0502418848839,240.0,175.0,167.41378019108924,1370.780015862574
